player_id,活跃天数,平均每日时长(min),完成任务数,PVP次数,等级
1149,60,122,36,45,47
1150,27,173,2,38,33
1151,33,152,199,34,39
1152,24,43,48,16,8
1153,42,70,50,5,44
1154,13,133,11,44,18
1155,23,177,73,43,16
1156,28,96,142,28,21
1157,12,22,84,34,24
1158,2,107,88,28,8
1159,53,124,75,29,44
1160,51,11,94,8,20
1161,13,104,144,27,4
1162,14,67,152,23,25
1163,47,26,192,47,7
1164,43,63,188,34,30
1165,26,35,167,33,9
1166,22,97,39,14,41
1167,34,53,45,7,48
1168,1,81,98,18,42
1169,44,34,179,2,22
1170,4,19,75,3,13
1171,16,122,187,34,26
1172,9,99,102,37,3
1173,52,73,89,42,32
1174,51,156,124,35,1
1175,38,33,171,16,45
1176,47,165,66,49,29
1177,44,126,92,3,27
1178,31,175,71,8,47
1179,57,12,138,25,45
1180,22,124,49,38,8
1181,2,50,86,17,18
1182,49,143,95,13,34
1183,6,173,112,30,2
1184,15,131,54,28,32
1185,54,178,153,0,18
1186,18,139,192,34,47
1187,40,141,77,28,12
1188,52,38,189,10,19
1189,8,25,16,18,15
1190,50,73,168,35,1
1191,28,25,36,30,4
1192,27,75,176,29,45
1193,53,145,110,48,6
1194,27,92,8,34,34
1195,27,16,147,42,42
1196,10,104,141,43,24
1197,44,51,113,26,6
1198,34,119,134,40,23
1199,32,120,36,36,43
1200,12,37,46,17,22
1201,26,41,47,9,41
1202,49,53,167,49,46
1203,27,61,194,11,39
1204,12,70,79,24,8
1205,37,101,32,4,17
1206,31,91,95,39,40
1207,33,45,73,28,25
1208,1,79,104,38,23
1209,13,140,12,9,41
1210,30,105,73,9,6
1211,48,163,72,45,10
1212,58,171,123,18,45
1213,22,140,46,42,35
1214,10,113,66,29,25
1215,15,103,13,49,39
1216,48,11,103,42,13
1217,7,54,4,41,30
1218,2,138,19,12,10
1219,2,136,16,22,3
1220,20,80,44,39,32
1221,7,71,191,1,46
1222,49,156,43,21,47
1223,29,164,138,45,47
1224,5,134,67,36,1
1225,56,18,147,20,18
1226,4,23,113,24,24
1227,40,51,92,32,31
1228,14,70,22,11,15
1229,45,33,10,42,37
1230,1,127,142,41,4
1231,16,39,177,31,41
1232,24,14,92,4,27
1233,24,19,62,23,9
1234,2,148,88,22,40
1235,14,118,24,21,10
1236,4,127,126,26,31
1237,15,122,103,18,21
1238,2,177,123,34,8
1239,51,49,182,15,44
1240,25,158,134,17,22
1241,58,83,19,44,41
1242,36,167,42,6,46
1243,49,82,190,45,49
1244,33,80,194,15,45
1245,2,156,27,32,25
1246,27,25,98,36,33
1247,55,115,37,36,34
1248,9,166,88,22,2
1249,1,155,92,9,16
1250,53,151,161,19,16
1251,60,132,157,14,31
1252,58,71,165,37,33
1253,43,70,24,16,12
1254,10,83,157,18,15
1255,15,21,170,31,30
1256,39,53,53,45,17
1257,7,44,36,14,42
1258,45,158,10,33,14
1259,1,55,48,41,10
1260,15,42,110,49,11
1261,1,147,9,40,38
1262,6,31,51,17,24
1263,21,68,72,15,6
1264,26,119,106,3,18
1265,7,163,118,21,12
1266,48,111,9,20,3
1267,30,45,161,7,4
1268,33,19,118,6,5
1269,17,25,187,17,13
1270,51,174,19,8,21
1271,39,143,125,42,49
1272,37,124,4,45,27
1273,39,97,66,13,21
1274,44,51,24,18,14
1275,9,91,83,36,47
1276,43,85,13,19,44
1277,4,120,128,39,4
1278,44,32,71,24,27
1279,55,66,103,38,41
1280,17,134,146,17,15
1281,4,117,78,39,48
1282,44,127,181,24,49
1283,48,28,66,11,40
1284,58,133,67,8,33
1285,41,99,61,28,39
1286,1,34,98,11,24
1287,47,37,19,49,38
1288,10,164,110,2,35
1289,45,47,192,48,11
1290,47,140,77,14,26
1291,21,176,65,48,43
1292,56,68,176,42,32
1293,56,54,94,39,3
1294,32,124,155,1,47
1295,30,68,63,39,12
1296,11,33,149,46,38
1297,55,48,51,38,15
1298,49,140,136,33,9
1299,20,141,178,39,48
1300,40,142,150,6,18
1301,56,116,91,46,15
1302,54,90,153,23,8
1303,49,62,132,8,7
1304,28,145,15,8,42
1305,9,82,11,22,41
1306,46,147,66,11,46
1307,53,19,183,18,32
1308,59,101,186,33,26
1309,54,176,26,6,47
1310,20,83,65,15,22
1311,6,174,49,22,3
1312,51,63,84,44,7
1313,25,97,165,38,46
1314,37,97,186,25,32
1315,7,121,4,36,13
1316,8,50,191,21,3
1317,36,116,156,6,9
1318,7,51,66,31,22
1319,20,152,171,30,27
1320,5,81,127,7,46
1321,56,176,98,36,21
1322,37,142,130,48,22
1323,52,148,119,3,14
1324,1,177,196,7,43
1325,7,158,187,2,38
1326,23,80,9,22,21
1327,37,103,87,20,28
1328,28,166,91,46,3
1329,37,48,49,16,29
1330,48,19,10,23,6
1331,6,42,48,4,41
1332,57,155,27,17,42
1333,43,120,181,19,30
1334,27,113,155,18,19
1335,8,40,78,38,18
1336,56,59,187,26,18
1337,56,173,48,7,10
1338,34,16,13,5,7
1339,37,14,195,48,19
1340,41,171,134,33,21
1341,26,33,2,31,8
1342,5,151,103,12,12
1343,47,70,154,1,30
1344,20,56,125,34,25
1345,4,166,26,38,25
1346,19,150,147,45,5
1347,56,137,143,43,37
1348,5,148,173,26,49
1349,37,122,65,18,15
1350,1,127,178,44,22
1351,42,120,134,40,5
1352,10,92,63,16,23
1353,8,26,167,34,43
1354,50,57,199,21,32
1355,56,154,138,36,2
1356,11,126,74,20,25
1357,5,168,196,39,47
1358,54,46,109,4,44
1359,17,148,188,35,16
1360,24,134,156,29,11
1361,44,107,167,29,10
1362,42,33,16,0,44
1363,44,150,118,40,26
1364,50,24,134,4,3
1365,6,153,110,18,38
1366,26,43,59,31,17
1367,3,160,53,35,22
1368,43,75,37,29,39
1369,17,56,28,49,46
1370,36,91,18,29,42
1371,55,137,136,34,46
1372,56,155,146,19,40
1373,8,177,192,34,28
1374,9,100,19,32,43
1375,56,157,172,48,30
1376,55,34,48,25,27
1377,44,12,198,39,44
1378,23,40,20,49,39
1379,20,90,67,24,28
1380,37,56,140,19,14
1381,15,79,132,21,35
1382,14,40,79,37,15
1383,22,165,198,30,45
1384,43,137,39,43,21
1385,43,56,42,20,1
1386,15,69,51,44,7
1387,48,165,46,31,7
1388,44,158,27,15,28
1389,37,101,184,42,1
1390,48,13,157,10,48
1391,12,11,64,29,21
1392,21,40,91,19,20
1393,40,137,174,41,30
1394,8,31,42,12,25
1395,22,32,69,35,49
1396,47,148,131,41,33
1397,40,69,102,36,27
1398,7,164,4,15,5
1399,38,107,15,42,36
1400,53,140,46,0,10
1401,48,159,183,47,33
1402,4,44,7,4,13
1403,57,101,145,14,34
1404,6,80,94,45,36
1405,51,76,1,13,1
1406,30,66,125,28,42
1407,1,86,22,12,14
1408,24,167,199,24,36
1409,32,21,69,40,8
1410,22,72,72,7,7
1411,56,93,91,4,29
1412,49,43,32,27,35
1413,56,130,71,49,43
1414,13,83,4,49,6
1415,47,36,160,18,31
1416,44,78,161,37,40
1417,37,20,113,24,25
1418,28,120,187,33,1
1419,3,59,0,17,38
1420,6,19,168,23,35
1421,2,34,160,39,48
1422,35,143,127,37,3
1423,21,157,174,42,13
1424,59,152,38,15,20
1425,21,13,101,45,34
1426,47,77,110,31,18
1427,31,93,160,28,9
1428,14,53,105,43,10
1429,8,116,0,15,20
1430,48,14,80,32,22
1431,28,106,47,1,36
1432,42,155,138,9,21
1433,32,126,32,2,1
1434,16,34,55,0,8
1435,45,12,42,2,44
1436,37,128,54,22,11
1437,31,22,7,3,1
1438,38,85,140,46,10
1439,11,121,154,23,41
1440,46,146,69,47,42
1441,1,37,125,35,40
1442,1,120,137,25,8
1443,53,145,195,49,5
1444,39,19,101,44,35
1445,54,92,12,41,28
1446,49,168,116,38,9
1447,27,72,129,2,3
1448,17,77,98,32,13
1449,15,25,90,6,29
1450,15,10,114,40,17
1451,2,167,114,39,4
1452,14,165,119,43,3
1453,24,72,102,42,16
1454,38,151,172,27,21
1455,56,91,94,43,28
1456,59,55,155,36,36
1457,37,13,152,3,4
1458,24,74,111,28,33
1459,32,68,131,11,23
1460,22,125,186,27,15
1461,12,159,39,22,28
1462,11,20,176,20,39
1463,49,164,24,21,39
1464,29,165,177,47,21
1465,3,133,139,27,9
1466,4,140,198,36,30
1467,19,52,148,10,36
1468,35,86,18,16,22
1469,12,44,85,0,34
1470,10,106,128,15,22
1471,10,170,166,30,20
1472,10,49,31,22,23
1473,17,57,10,20,25
1474,23,110,128,0,26
1475,15,60,76,43,16
1476,13,130,121,26,23
1477,15,156,122,28,44
1478,8,177,114,18,27
1479,7,178,4,8,48
1480,16,33,24,37,36
1481,38,50,175,44,9
1482,25,93,119,48,1
1483,55,79,33,18,7
1484,1,65,170,45,12
1485,60,74,63,5,42
1486,41,105,15,23,42
1487,29,130,62,36,33
1488,3,115,86,6,24
1489,28,94,191,48,45
1490,23,38,16,25,49
1491,15,76,186,17,45
1492,50,24,167,4,41
1493,32,145,128,27,30
1494,25,99,1,27,31
1495,20,88,96,47,26
1496,8,26,77,32,7
1497,22,74,31,49,30
1498,25,35,61,36,11
1499,37,111,185,12,14
1500,10,87,49,17,17
1501,16,65,164,28,9
1502,3,72,156,8,38
1503,46,23,79,36,12
1504,27,116,94,19,43
1505,31,82,7,25,21
1506,18,73,192,11,25
1507,19,164,179,20,16
1508,2,97,90,17,1
1509,21,40,29,41,26
1510,15,50,114,47,26
1511,45,130,55,39,42
1512,11,58,146,31,49
1513,7,144,15,24,21
1514,44,65,103,14,37
1515,15,115,190,23,20
1516,33,37,121,34,5
1517,35,113,198,2,28
1518,38,87,132,39,12
1519,11,116,74,30,44
1520,1,125,70,45,21
1521,56,39,19,38,5
1522,21,41,187,0,39
1523,30,84,110,5,43
1524,54,179,29,12,33
1525,27,157,109,18,29
1526,18,154,30,28,15
1527,33,119,22,35,19
1528,1,155,143,31,41
1529,20,10,186,8,7
1530,29,63,60,25,26
1531,13,146,163,1,8
1532,43,84,124,40,30
1533,54,47,87,32,12
1534,49,177,98,9,8
1535,39,13,176,35,28
1536,39,21,38,44,28
1537,34,47,140,30,42
1538,23,167,194,14,21
1539,48,41,191,49,2
1540,13,174,94,15,6
1541,2,90,37,44,16
1542,28,156,21,20,18
1543,4,23,39,21,18
1544,50,85,144,40,7
1545,39,16,174,45,31
1546,32,141,17,38,19
1547,42,173,171,20,44
1548,48,113,103,48,36
1549,11,13,166,40,4
1550,32,129,20,24,20
1551,49,115,159,31,40
1552,25,62,31,18,5
1553,60,138,1,49,39
1554,53,42,32,23,25
1555,5,45,149,12,11
1556,59,11,161,2,1
1557,15,52,199,23,47
1558,54,141,160,28,29
1559,37,46,4,2,14
1560,30,18,54,26,47
1561,4,165,161,16,49
1562,4,20,99,16,32
1563,8,93,36,13,18
1564,56,22,44,48,4
1565,14,140,182,1,27
1566,17,138,173,18,46
1567,11,96,100,46,8
1568,6,63,132,0,42
1569,31,39,169,8,33
1570,12,104,68,13,46
1571,41,74,150,4,34
1572,51,52,20,28,32
1573,38,93,28,20,28
1574,27,34,173,34,18
1575,58,109,195,45,22
1576,5,179,171,5,36
1577,29,99,148,26,14
1578,49,25,22,22,49
1579,30,159,54,46,14
1580,13,68,59,8,38
1581,13,68,185,10,4
1582,60,83,123,5,45
1583,57,149,165,9,5
1584,56,166,166,12,2
1585,57,167,131,49,6
1586,29,85,23,10,22
1587,45,131,96,17,15
1588,5,98,119,7,27
1589,14,151,63,46,36
1590,22,131,168,13,34
1591,51,136,23,27,21
1592,17,119,87,25,12
1593,19,13,58,11,30
1594,46,50,35,3,44
1595,53,45,69,12,38
1596,45,20,12,16,3
1597,41,80,148,48,23
1598,54,53,198,0,10
1599,36,100,123,20,48
1600,48,136,159,33,9
1601,55,155,121,36,22
1602,12,48,119,15,41
1603,25,58,50,4,15
1604,55,179,169,22,2
1605,23,176,71,44,22
1606,17,152,123,44,32
1607,35,75,180,39,17
1608,39,126,155,2,36
1609,24,83,116,5,21
1610,38,129,9,44,23
1611,40,83,6,12,3
1612,55,54,11,48,49
1613,12,125,87,10,29
1614,58,34,166,38,49
1615,43,128,78,42,12
1616,38,39,39,22,49
1617,58,19,173,29,27
1618,14,149,6,49,40
1619,14,137,36,11,24
1620,10,157,58,45,44
1621,47,34,126,23,18
1622,1,153,39,30,36
1623,23,113,135,25,26
1624,60,177,134,27,40
1625,28,84,105,29,33
1626,7,45,74,26,30
1627,32,39,145,33,15
1628,43,93,49,35,7
1629,11,74,169,29,39
1630,9,65,179,3,31
1631,24,59,23,27,5
1632,40,122,156,34,6
1633,4,18,193,11,23
1634,17,149,132,42,29
1635,59,34,65,36,7
1636,21,71,29,25,25
1637,25,28,44,25,42
1638,33,73,44,14,1
1639,3,28,3,35,21
1640,4,95,35,4,16
1641,43,65,165,30,42
1642,13,12,34,16,14
1643,54,136,55,16,41
1644,60,71,69,46,1
1645,29,107,69,9,21
1646,51,29,20,48,33
1647,36,124,53,2,34
1648,6,38,62,25,15
1649,35,44,47,11,23
1650,14,12,39,17,15
1651,1,114,166,35,21
1652,7,14,97,6,43
1653,31,178,166,48,27
1654,48,11,10,28,49
1655,38,39,130,44,44
1656,41,83,28,5,41
1657,44,39,96,7,28
1658,20,106,142,47,30
1659,29,174,127,12,17
1660,27,81,10,8,22
1661,22,78,175,19,43
1662,53,169,46,20,43
1663,15,56,67,8,29
1664,3,26,100,4,47
1665,50,165,150,33,7
1666,13,147,199,30,29
1667,52,163,92,41,27
1668,54,69,152,46,3
1669,57,65,172,47,28
1670,31,160,167,21,7
1671,11,132,122,20,30
1672,56,23,197,13,9
1673,31,71,149,19,41
1674,35,167,107,31,30
1675,30,49,178,37,39
1676,36,76,95,3,19
1677,23,131,21,27,35
1678,15,156,2,5,29
1679,50,135,64,12,30
1680,38,150,171,12,18
1681,40,119,11,48,25
1682,38,81,76,49,3
1683,3,109,188,9,35
1684,23,16,32,43,48
1685,56,127,122,46,14
1686,21,80,39,6,1
1687,55,124,103,35,39
1688,59,50,72,8,28
1689,5,57,189,11,28
1690,25,155,43,36,11
1691,10,52,61,10,28
1692,48,173,164,7,19
1693,12,124,155,39,16
1694,32,77,146,9,15
1695,22,96,162,13,10
1696,58,37,152,24,25
1697,53,141,124,31,12
1698,31,146,121,39,14
1699,34,99,159,46,5
1700,30,124,70,23,22
1701,54,61,145,13,36
1702,18,50,188,35,5
1703,11,152,40,11,2
1704,35,101,119,23,29
1705,28,93,39,47,30
1706,18,78,186,31,3
1707,1,162,181,4,22
1708,58,124,13,7,37
1709,34,174,140,31,32
1710,2,141,90,15,37
1711,55,101,29,30,7
1712,5,78,53,3,12
1713,7,95,49,44,40
1714,58,152,105,34,23
1715,18,93,119,10,3
1716,22,147,8,16,13
1717,29,109,151,13,8
1718,47,57,126,15,24
1719,28,95,154,11,26
1720,39,80,69,12,43
1721,56,46,131,9,31
1722,21,177,83,20,38
1723,14,125,3,26,20
1724,52,94,2,40,42
1725,25,131,198,27,16
1726,1,110,156,6,15
1727,21,43,124,34,32
1728,32,115,40,20,29
1729,30,11,139,46,6
1730,43,150,172,49,10
1731,51,31,183,41,28
1732,8,56,159,43,13
1733,46,55,155,49,10
1734,38,105,97,1,23
1735,36,49,33,6,30
1736,4,108,185,31,20
1737,24,19,4,10,19
1738,9,91,75,7,29
1739,1,37,26,8,24
1740,27,85,41,8,13
1741,33,89,184,19,30
1742,29,47,152,32,25
1743,57,104,129,38,23
1744,36,49,114,17,26
1745,42,47,4,23,1
1746,47,20,78,40,41
1747,54,141,79,0,34
1748,5,80,139,27,15
1749,29,50,54,11,32
1750,9,144,90,37,38
1751,35,97,28,9,37
1752,5,86,2,3,9
1753,36,154,27,46,21
1754,39,107,141,47,2
1755,35,178,174,27,20
1756,47,171,82,33,14
1757,14,18,0,30,30
1758,2,157,144,43,18
1759,7,91,186,35,19
1760,15,19,127,34,33
1761,12,160,63,38,5
1762,38,126,98,21,29
1763,31,103,157,36,3
1764,47,140,199,0,21
1765,40,47,15,42,2
1766,9,90,10,38,38
1767,22,92,58,22,45
1768,30,94,121,37,24
1769,43,62,139,18,21
1770,38,159,60,43,13
1771,24,129,55,0,48
1772,28,155,42,35,13
1773,16,13,8,40,35
1774,17,63,129,49,39
1775,15,14,191,23,15
1776,12,118,72,7,33
1777,33,163,84,24,32
1778,46,178,173,38,16
1779,28,33,49,40,49
1780,4,124,151,39,36
1781,21,132,132,44,49
1782,46,42,178,5,40
1783,21,80,132,15,31
1784,5,53,85,37,27
1785,55,103,168,22,43
1786,12,137,49,40,23
1787,45,161,150,23,8
1788,52,56,158,34,36
1789,8,101,117,17,20
1790,12,36,90,45,49
1791,11,104,186,23,46
1792,31,23,83,17,45
1793,13,167,34,39,12
1794,32,41,45,49,36
1795,57,132,183,7,36
1796,58,171,16,31,46
1797,15,56,48,27,31
1798,30,172,108,30,21
1799,6,112,183,19,49
1800,8,46,136,45,41
1801,15,38,132,37,8
1802,60,83,177,11,34
1803,31,66,80,29,2
1804,14,20,119,46,29
1805,9,58,114,21,34
1806,28,51,17,10,27
1807,19,115,127,26,42
1808,48,58,74,40,26
1809,9,123,137,18,4
1810,55,115,101,5,19
1811,14,173,101,49,33
1812,57,138,28,46,22
1813,35,18,79,25,37
1814,28,138,189,13,26
1815,43,129,142,39,26
1816,35,173,17,35,29
1817,42,146,104,30,3
1818,21,66,163,2,24
1819,3,111,143,16,26
1820,17,151,55,20,30
1821,1,60,55,31,32
1822,60,63,107,20,45
1823,9,118,50,41,35
1824,31,38,58,34,5
1825,34,14,51,26,7
1826,27,22,141,12,19
1827,48,70,59,31,27
1828,31,125,177,39,23
1829,36,104,63,33,10
1830,34,67,44,30,33
1831,45,43,124,18,24
1832,16,92,99,19,18
1833,43,96,108,29,41
1834,23,126,196,11,42
1835,22,113,118,47,23
1836,52,125,131,22,25
1837,4,32,122,6,47
1838,3,11,14,31,4
1839,15,173,85,48,28
1840,33,117,18,21,17
1841,59,12,178,44,31
1842,8,50,48,1,36
1843,60,92,104,48,46
1844,14,103,140,13,48
1845,36,178,10,10,45
1846,38,113,164,0,43
1847,14,130,16,15,37
1848,36,176,126,14,8
1849,28,82,149,18,23
1850,46,124,27,19,45
1851,31,49,0,10,8
1852,43,41,73,11,11
1853,60,177,141,15,5
1854,1,27,169,4,4
1855,48,127,149,41,43
1856,31,161,197,39,28
1857,30,155,59,21,33
1858,12,13,141,1,5
1859,14,143,92,31,36
1860,37,59,198,10,39
1861,6,163,0,3,26
1862,60,66,51,3,29
1863,30,111,145,7,18
1864,58,138,83,31,8
1865,17,96,32,24,37
1866,55,82,133,31,4
1867,13,101,195,24,27
1868,58,151,100,15,29
1869,48,159,75,36,24
1870,38,88,26,23,35
1871,16,152,185,27,37
1872,48,44,104,46,49
1873,57,168,76,8,40
1874,28,98,37,13,49
1875,12,83,167,10,25
1876,36,175,190,44,24
1877,16,172,53,29,17
1878,12,129,135,37,40
1879,1,128,172,38,10
1880,19,63,41,35,14
1881,6,143,123,21,41
1882,6,55,160,44,15
1883,18,120,47,18,17
1884,48,90,22,34,39
1885,28,72,94,9,33
1886,12,81,124,42,32
1887,31,46,97,34,26
1888,27,168,166,0,18
1889,46,63,65,12,32
1890,49,73,65,16,9
1891,8,43,78,22,6
1892,11,129,99,33,12
1893,7,154,31,30,18
1894,60,73,21,20,23
1895,22,22,160,49,27
1896,20,87,122,25,6
1897,19,31,20,46,44
1898,2,99,64,21,23
1899,49,110,100,36,7
1900,45,119,152,23,37
1901,27,85,111,45,48
1902,56,20,173,41,9
1903,25,62,197,11,28
1904,46,60,68,15,33
1905,11,60,165,22,39
1906,9,106,135,10,11
1907,58,92,176,17,1
1908,26,147,27,12,18
1909,31,107,43,7,32
1910,41,119,73,14,29
1911,49,169,151,33,31
1912,49,119,183,16,43
1913,56,168,27,2,12
1914,11,162,179,20,11
1915,12,100,12,49,8
1916,43,170,22,45,48
1917,10,61,131,35,25
1918,26,45,123,34,27
1919,9,179,91,23,12
1920,18,69,178,22,17
1921,25,112,65,0,45
1922,18,171,112,4,18
1923,43,28,18,11,44
1924,49,81,133,6,24
1925,60,91,27,38,46
1926,44,85,166,38,37
1927,54,86,110,21,46
1928,14,21,88,21,9
1929,27,76,64,44,20
1930,22,95,149,29,15
1931,59,175,11,4,26
1932,36,23,13,22,3
1933,17,122,33,31,22
1934,12,121,122,23,10
1935,14,54,174,10,41
1936,6,18,175,3,38
1937,10,74,123,41,16
1938,43,13,197,15,44
1939,45,164,171,10,11
1940,14,11,136,19,24
1941,22,34,73,38,30
1942,45,89,59,6,38
1943,3,63,118,45,34
1944,8,43,41,26,39
1945,38,159,35,49,41
1946,53,147,10,12,40
1947,36,13,57,39,48
1948,5,149,150,14,1
1949,34,109,10,19,31
1950,1,95,20,37,4
1951,5,63,152,14,48
1952,13,35,119,34,41
1953,26,28,31,46,49
1954,46,104,26,30,7
1955,42,178,151,38,32
1956,34,108,48,44,36
1957,43,172,101,31,39
1958,31,118,195,2,9
1959,51,150,125,36,32
1960,38,75,35,24,16
1961,22,27,9,23,4
1962,28,115,92,38,26
1963,55,105,80,3,49
1964,10,138,9,34,48
1965,20,173,42,14,48
1966,47,43,118,34,11
1967,12,53,139,6,5
1968,18,43,185,22,48
1969,37,73,16,34,2
1970,37,173,160,8,41
1971,9,42,57,2,42
1972,27,122,63,44,41
1973,54,20,22,1,43
1974,44,169,29,39,25
1975,44,134,130,40,15
1976,17,174,80,30,3
1977,2,92,53,24,36
1978,1,130,63,36,25
1979,42,96,76,10,35
1980,45,25,107,26,42
1981,15,103,65,6,28
1982,12,11,148,40,47
1983,18,82,137,4,28
1984,24,144,6,14,2
1985,33,162,24,1,37
1986,43,147,90,27,47
1987,56,64,27,1,45
1988,58,13,83,16,45
1989,48,108,33,1,8
1990,36,126,66,34,48
1991,31,102,133,44,41
1992,20,22,113,11,40
1993,38,127,44,13,16
1994,28,68,188,3,2
1995,11,152,35,5,27
1996,27,87,85,29,3
1997,8,95,81,32,42
1998,13,117,183,16,38
1999,21,162,40,5,4
2000,3,76,30,16,17
2001,54,178,168,43,9
2002,37,100,117,39,2
2003,52,92,157,26,28
2004,49,70,7,11,14
2005,43,140,133,35,31
2006,7,152,133,15,4
2007,15,110,51,15,16
2008,5,13,5,48,27
2009,54,119,188,43,22
2010,34,79,68,20,8
2011,19,61,120,25,23
2012,33,131,132,2,28
2013,3,157,129,30,43
2014,46,132,52,45,2
2015,5,101,103,13,14
2016,19,140,4,49,16
2017,42,128,194,46,16
2018,2,130,59,26,17
2019,6,94,116,46,18
2020,58,14,142,46,32
2021,39,63,8,39,48
2022,14,66,108,35,6
2023,4,149,97,30,31
2024,20,99,162,5,30
2025,1,29,133,39,42
2026,34,139,49,31,48
2027,29,156,167,4,21
2028,39,142,63,36,4
2029,60,94,127,23,17
2030,45,143,188,25,40
2031,52,122,165,40,5
2032,53,22,111,39,29
2033,30,37,55,2,7
2034,52,145,161,39,24
2035,11,100,22,40,48
2036,48,135,2,18,27
2037,20,86,4,9,5
2038,37,37,87,19,42
2039,60,136,32,29,32
2040,21,137,95,40,22
2041,25,102,41,9,29
2042,36,10,80,26,32
2043,4,87,152,1,43
2044,23,94,74,15,37
2045,6,51,193,7,26
2046,26,164,35,48,28
2047,28,129,6,30,48
2048,24,71,85,47,3
2049,58,61,150,43,43
2050,40,26,89,9,33
2051,49,73,189,16,38
2052,33,132,44,34,29
2053,26,61,120,16,2
2054,26,39,133,14,46
2055,25,100,128,1,49
2056,30,133,121,12,12
2057,38,93,152,49,2
2058,36,173,123,26,35
2059,20,112,156,29,26
2060,53,133,153,3,39
2061,36,105,174,23,7
2062,5,52,141,45,26
2063,32,14,169,44,4
2064,42,44,166,14,29
2065,30,60,108,5,28
2066,42,122,108,35,31
2067,27,176,187,49,11
2068,24,159,133,36,22
2069,52,146,48,26,36
2070,21,179,23,3,33
2071,1,21,150,40,10
2072,16,89,164,18,7
2073,14,18,75,40,1
2074,10,91,172,6,17
2075,28,63,7,6,31
2076,36,103,94,33,21
2077,19,12,193,20,39
2078,12,129,126,17,19
2079,18,106,3,19,27
2080,54,165,52,12,24
2081,15,37,88,21,5
2082,19,112,34,27,30
2083,40,50,98,40,39
2084,18,39,138,0,29
2085,59,108,147,25,48
2086,28,51,48,21,18
2087,17,117,11,26,20
2088,51,78,129,32,26
2089,21,125,99,42,21
2090,28,44,43,31,17
2091,16,166,24,40,20
2092,26,86,168,27,28
2093,19,119,144,27,10
2094,1,163,69,35,7
2095,29,93,95,42,8
2096,22,65,91,29,42
2097,32,33,91,33,17
2098,44,55,88,16,39
2099,18,123,98,31,19
2100,36,123,22,46,12
2101,7,175,2,17,42
2102,52,27,183,47,3
2103,8,147,85,8,9
2104,49,105,112,24,23
2105,44,106,175,6,6
2106,13,109,89,23,35
2107,6,179,46,29,18
2108,14,133,104,8,13
2109,40,49,142,7,42
2110,1,158,101,3,47
2111,20,12,198,28,29
2112,49,96,16,32,11
2113,19,115,35,17,10
2114,23,130,117,3,8
2115,7,146,37,20,35
2116,23,62,9,22,14
2117,25,135,154,20,9
2118,49,52,173,17,29
2119,39,73,17,11,10
2120,7,71,88,49,36
2121,33,30,172,38,34
2122,52,136,197,20,27
2123,12,142,55,48,49
2124,18,64,13,24,16
2125,33,53,73,0,26
2126,57,20,127,43,35
2127,47,111,13,3,37
2128,43,111,99,25,7
2129,45,114,140,20,40
2130,4,148,48,7,33
2131,40,82,165,12,15
2132,46,139,148,24,34
2133,26,94,157,8,30
2134,35,131,39,22,38
2135,42,131,164,38,21
2136,51,84,21,36,44
2137,60,83,126,10,38
2138,53,42,115,23,45
2139,23,107,144,28,47
2140,57,118,61,12,14
2141,28,89,193,0,10
2142,35,24,154,14,43
2143,22,16,103,23,6
2144,36,164,66,10,31
2145,8,84,131,41,26
2146,6,48,56,34,44
2147,40,160,132,19,34
2148,2,128,190,33,17
2149,12,13,118,29,3
2150,29,61,170,29,33
2151,11,30,66,15,20
2152,54,172,40,45,22
2153,52,174,103,17,33
2154,19,97,82,14,4
2155,57,63,6,47,31
2156,45,128,167,9,42
2157,55,89,133,17,4
2158,3,84,131,22,14
2159,49,61,161,48,45
2160,46,169,50,12,5
2161,21,63,86,30,31
2162,26,10,162,16,17
2163,27,93,14,19,37
2164,59,48,157,20,32
2165,29,166,93,5,36
2166,14,71,165,43,21
2167,1,172,84,23,25
2168,50,175,115,5,43
2169,19,79,61,27,11
2170,36,84,196,5,5
2171,6,100,176,19,13
2172,58,58,126,28,43
2173,52,143,65,20,31
2174,13,116,120,43,15
2175,19,164,6,17,3
2176,57,65,97,5,26
2177,43,123,66,47,19
2178,4,35,81,7,23
2179,50,97,138,24,20
2180,24,76,54,14,36
2181,37,101,71,5,22
2182,41,30,38,30,32
2183,32,163,188,13,8
2184,52,105,110,12,9
2185,22,164,43,6,38
2186,32,157,44,19,33
2187,17,136,195,39,21
2188,38,103,166,23,29
2189,58,123,70,0,37
2190,14,162,150,44,28
2191,53,51,82,46,18
2192,13,148,196,45,2
2193,23,101,34,0,15
2194,21,114,128,11,2
2195,27,80,40,22,34
2196,6,137,141,42,3
2197,12,178,90,25,4
2198,49,126,164,46,44
2199,10,137,122,11,3
2200,19,151,88,20,12
2201,12,76,126,4,4
2202,37,36,125,27,47
2203,41,75,126,25,29
2204,53,132,148,29,39
2205,11,113,135,47,38
2206,12,89,55,25,13
2207,49,80,189,48,18
2208,60,59,163,32,38
2209,48,63,83,15,38
2210,50,167,163,5,28
2211,6,101,180,33,13
2212,26,52,170,37,8
2213,12,172,128,4,49
2214,3,158,189,3,44
2215,25,177,169,40,17
2216,41,118,75,31,15
2217,59,95,43,43,24
2218,52,35,57,0,26
2219,4,126,118,31,37
2220,23,71,122,47,8
2221,56,16,103,21,34
2222,1,178,84,29,5
