player_id,注册日期,渠道,设备类型,国家/地区
647,2024-03-31,Google广告,iOS,加拿大
648,2023-12-27,FB广告,Android,加拿大
649,2023-01-01,跨推广,iOS,巴西
650,2024-01-22,Google广告,Android,日本
651,2023-12-14,Google广告,iOS,美国
652,2023-07-09,FB广告,iOS,美国
653,2024-05-19,跨推广,Android,德国
654,2023-07-10,应用商店推荐,Android,英国
655,2024-05-22,应用商店推荐,iOS,加拿大
656,2024-01-04,跨推广,Android,美国
657,2024-02-13,跨推广,Android,韩国
658,2023-04-27,应用商店推荐,Android,美国
659,2023-05-14,Google广告,Android,英国
660,2023-02-27,Google广告,Android,英国
661,2024-07-09,FB广告,iOS,美国
662,2024-11-15,跨推广,iOS,巴西
663,2024-11-02,Google广告,Android,德国
664,2023-06-22,Google广告,Android,巴西
665,2023-05-29,FB广告,Android,英国
666,2023-03-21,跨推广,iOS,加拿大
667,2023-08-01,FB广告,iOS,美国
668,2023-07-22,FB广告,Android,美国
669,2023-08-17,应用商店推荐,iOS,美国
670,2024-11-06,FB广告,iOS,德国
671,2023-08-15,跨推广,iOS,德国
672,2024-10-20,Google广告,Android,英国
673,2024-06-15,Google广告,iOS,韩国
674,2024-03-16,应用商店推荐,Android,德国
675,2024-02-06,跨推广,Android,巴西
676,2023-02-16,Google广告,iOS,德国
677,2023-08-21,FB广告,iOS,英国
678,2023-11-01,自然流量,Android,加拿大
679,2024-06-09,自然流量,iOS,加拿大
680,2023-05-23,自然流量,iOS,美国
681,2024-02-19,自然流量,Android,韩国
682,2024-05-27,FB广告,Android,美国
683,2024-01-08,Google广告,Android,加拿大
684,2024-07-19,应用商店推荐,iOS,韩国
685,2023-09-16,FB广告,iOS,日本
686,2024-10-17,Google广告,Android,美国
687,2024-04-15,跨推广,iOS,韩国
688,2023-01-12,Google广告,Android,英国
689,2023-11-26,Google广告,iOS,日本
690,2023-12-24,Google广告,Android,巴西
691,2024-02-12,FB广告,iOS,加拿大
692,2024-10-29,Google广告,Android,日本
693,2024-01-08,Google广告,Android,巴西
694,2023-01-08,跨推广,Android,中国
695,2023-05-02,跨推广,iOS,加拿大
696,2023-12-14,自然流量,iOS,加拿大
697,2024-11-06,FB广告,Android,中国
698,2023-03-31,Google广告,iOS,中国
699,2024-10-09,自然流量,iOS,日本
700,2024-11-28,自然流量,Android,巴西
701,2023-11-12,FB广告,iOS,韩国
702,2023-06-27,自然流量,iOS,巴西
703,2024-06-23,自然流量,iOS,英国
704,2023-02-10,FB广告,Android,英国
705,2024-12-04,应用商店推荐,Android,韩国
706,2024-05-16,自然流量,iOS,英国
707,2023-05-25,跨推广,iOS,德国
708,2023-07-20,自然流量,iOS,加拿大
709,2024-12-24,FB广告,iOS,美国
710,2024-04-05,FB广告,Android,日本
711,2024-07-11,应用商店推荐,iOS,德国
712,2024-06-30,应用商店推荐,Android,日本
713,2023-09-10,跨推广,Android,中国
714,2024-01-25,跨推广,Android,加拿大
715,2024-08-16,自然流量,iOS,英国
716,2023-09-13,应用商店推荐,iOS,加拿大
717,2024-12-09,跨推广,iOS,日本
718,2024-03-25,自然流量,Android,巴西
719,2023-01-10,Google广告,iOS,中国
720,2023-08-30,自然流量,Android,中国
721,2023-09-08,跨推广,iOS,加拿大
722,2023-01-05,自然流量,iOS,英国
723,2023-04-29,Google广告,iOS,巴西
724,2024-01-09,跨推广,Android,韩国
725,2023-03-06,自然流量,Android,加拿大
726,2023-05-26,跨推广,iOS,中国
727,2023-08-12,自然流量,iOS,加拿大
728,2023-08-27,FB广告,iOS,德国
729,2023-06-26,跨推广,Android,美国
730,2023-10-09,跨推广,iOS,巴西
731,2023-03-04,跨推广,iOS,加拿大
732,2023-08-05,跨推广,Android,韩国
733,2024-11-19,自然流量,Android,韩国
734,2024-04-05,应用商店推荐,Android,英国
735,2024-09-01,自然流量,iOS,韩国
736,2023-04-15,Google广告,Android,美国
737,2023-04-09,FB广告,Android,巴西
738,2024-05-25,自然流量,Android,巴西
739,2024-01-20,自然流量,Android,英国
740,2024-02-09,跨推广,iOS,日本
741,2024-06-01,Google广告,Android,韩国
742,2024-04-20,跨推广,Android,中国
743,2024-12-09,跨推广,iOS,日本
744,2024-10-06,应用商店推荐,iOS,韩国
745,2024-03-12,FB广告,Android,加拿大
746,2023-01-23,应用商店推荐,Android,巴西
747,2024-07-18,跨推广,Android,韩国
748,2024-11-07,FB广告,iOS,德国
749,2024-12-14,自然流量,iOS,德国
750,2024-04-02,Google广告,iOS,德国
751,2023-03-24,应用商店推荐,iOS,英国
752,2023-05-25,Google广告,iOS,韩国
753,2023-03-26,跨推广,iOS,巴西
754,2023-03-19,FB广告,Android,韩国
755,2024-04-01,自然流量,iOS,德国
756,2023-01-01,FB广告,iOS,中国
757,2023-02-20,Google广告,Android,德国
758,2024-11-15,Google广告,Android,加拿大
759,2024-12-17,自然流量,iOS,韩国
760,2024-03-21,自然流量,Android,韩国
761,2024-03-24,FB广告,iOS,美国
762,2024-05-02,应用商店推荐,Android,中国
763,2023-02-03,FB广告,Android,日本
764,2023-12-14,Google广告,iOS,中国
765,2023-04-05,FB广告,iOS,德国
766,2023-03-13,跨推广,iOS,英国
767,2024-07-04,FB广告,iOS,德国
768,2023-06-03,FB广告,iOS,中国
769,2023-09-07,跨推广,iOS,英国
770,2024-11-04,Google广告,iOS,美国
771,2024-03-13,自然流量,Android,加拿大
772,2023-04-28,FB广告,iOS,美国
773,2023-11-02,应用商店推荐,iOS,日本
774,2023-09-25,自然流量,iOS,德国
775,2023-02-23,应用商店推荐,Android,韩国
776,2023-08-24,FB广告,iOS,日本
777,2024-01-24,应用商店推荐,iOS,中国
778,2024-02-05,自然流量,Android,美国
779,2024-09-15,应用商店推荐,iOS,加拿大
780,2023-10-30,应用商店推荐,Android,日本
781,2023-07-26,自然流量,iOS,英国
782,2023-08-17,自然流量,iOS,韩国
783,2024-07-31,自然流量,Android,美国
784,2023-03-16,自然流量,iOS,英国
785,2024-03-10,跨推广,Android,韩国
786,2023-04-13,FB广告,iOS,韩国
787,2024-02-26,自然流量,Android,美国
788,2024-12-04,Google广告,Android,韩国
789,2023-11-02,应用商店推荐,iOS,日本
790,2023-04-08,自然流量,Android,美国
791,2023-12-01,自然流量,Android,美国
792,2024-03-10,FB广告,iOS,美国
793,2024-03-22,自然流量,iOS,德国
794,2023-11-04,跨推广,iOS,德国
795,2023-09-06,Google广告,Android,巴西
796,2023-06-15,Google广告,Android,加拿大
797,2024-04-25,自然流量,Android,美国
798,2023-12-01,FB广告,iOS,加拿大
799,2024-06-25,自然流量,iOS,英国
800,2023-04-16,应用商店推荐,Android,日本
801,2024-07-16,Google广告,Android,韩国
802,2023-03-22,应用商店推荐,Android,日本
803,2023-05-13,跨推广,Android,加拿大
804,2023-05-18,Google广告,Android,德国
805,2023-07-03,Google广告,iOS,韩国
806,2024-02-05,跨推广,iOS,德国
807,2023-11-26,应用商店推荐,iOS,巴西
808,2024-05-22,自然流量,iOS,英国
809,2023-03-10,FB广告,iOS,韩国
810,2024-06-29,应用商店推荐,iOS,美国
811,2023-02-22,跨推广,iOS,美国
812,2024-03-25,跨推广,iOS,加拿大
813,2023-07-24,跨推广,Android,美国
814,2023-05-06,Google广告,iOS,韩国
815,2023-02-12,自然流量,iOS,中国
816,2023-04-21,Google广告,iOS,美国
817,2024-10-24,Google广告,Android,日本
818,2023-07-02,Google广告,Android,美国
819,2023-04-05,跨推广,Android,德国
820,2024-01-09,应用商店推荐,iOS,美国
821,2024-06-03,FB广告,iOS,美国
822,2023-12-26,FB广告,iOS,中国
823,2024-11-26,自然流量,Android,中国
824,2023-10-08,自然流量,iOS,德国
825,2023-07-14,跨推广,Android,加拿大
826,2023-07-14,FB广告,iOS,加拿大
827,2024-10-28,应用商店推荐,iOS,英国
828,2023-04-03,跨推广,iOS,日本
829,2024-11-02,自然流量,Android,日本
830,2023-03-02,跨推广,iOS,韩国
831,2024-09-25,自然流量,iOS,中国
832,2023-02-20,FB广告,Android,巴西
833,2024-02-07,跨推广,iOS,德国
834,2023-01-05,Google广告,Android,巴西
835,2024-04-10,自然流量,Android,美国
836,2024-08-26,Google广告,iOS,日本
837,2024-11-12,自然流量,Android,韩国
838,2024-06-17,Google广告,Android,韩国
839,2024-02-09,FB广告,Android,巴西
840,2024-05-27,FB广告,Android,美国
841,2024-10-06,应用商店推荐,iOS,韩国
842,2023-08-21,应用商店推荐,Android,巴西
843,2024-06-07,应用商店推荐,iOS,中国
844,2023-12-12,跨推广,iOS,德国
845,2023-02-15,自然流量,Android,巴西
846,2024-06-29,跨推广,iOS,中国
847,2023-03-19,应用商店推荐,Android,德国
848,2024-12-30,自然流量,iOS,英国
849,2023-03-14,跨推广,Android,加拿大
850,2023-09-06,FB广告,Android,加拿大
851,2023-02-16,自然流量,iOS,美国
852,2023-05-01,应用商店推荐,Android,加拿大
853,2023-08-02,FB广告,Android,中国
854,2023-08-27,自然流量,Android,巴西
855,2023-02-25,跨推广,iOS,美国
856,2023-12-16,应用商店推荐,iOS,加拿大
857,2023-04-17,跨推广,iOS,日本
858,2023-02-17,FB广告,Android,韩国
859,2024-07-26,FB广告,Android,英国
860,2023-12-03,FB广告,iOS,德国
861,2023-01-26,自然流量,iOS,韩国
862,2023-09-14,应用商店推荐,iOS,美国
863,2023-01-08,FB广告,iOS,巴西
864,2024-09-16,跨推广,iOS,加拿大
865,2023-09-10,应用商店推荐,iOS,韩国
866,2024-11-22,跨推广,Android,德国
867,2024-12-19,跨推广,iOS,美国
868,2023-10-30,FB广告,Android,德国
869,2024-09-30,应用商店推荐,iOS,日本
870,2023-02-25,Google广告,iOS,巴西
871,2024-12-26,自然流量,Android,加拿大
872,2024-06-09,Google广告,iOS,巴西
873,2024-04-18,自然流量,iOS,德国
874,2023-01-28,应用商店推荐,Android,韩国
875,2023-03-19,FB广告,Android,中国
876,2023-08-04,应用商店推荐,iOS,美国
877,2024-01-21,Google广告,Android,日本
878,2023-12-31,跨推广,Android,中国
879,2024-10-27,自然流量,iOS,加拿大
880,2024-06-09,自然流量,iOS,中国
881,2024-11-29,Google广告,iOS,加拿大
882,2023-11-08,FB广告,Android,加拿大
883,2023-01-07,应用商店推荐,iOS,中国
884,2023-01-03,Google广告,iOS,美国
885,2024-09-14,应用商店推荐,Android,美国
886,2023-12-29,FB广告,Android,巴西
887,2024-05-22,跨推广,Android,巴西
888,2023-10-01,应用商店推荐,iOS,中国
889,2024-05-20,FB广告,iOS,巴西
890,2023-01-15,Google广告,iOS,德国
891,2023-07-11,跨推广,Android,德国
892,2024-09-22,跨推广,iOS,中国
893,2024-04-29,跨推广,Android,巴西
894,2023-01-28,自然流量,iOS,加拿大
895,2024-12-14,FB广告,Android,德国
896,2023-02-08,应用商店推荐,iOS,中国
897,2023-09-30,Google广告,iOS,美国
898,2023-08-19,跨推广,iOS,英国
899,2023-03-27,跨推广,iOS,德国
900,2024-04-18,跨推广,iOS,巴西
901,2023-05-06,FB广告,iOS,日本
902,2024-06-20,Google广告,iOS,美国
903,2023-05-25,FB广告,Android,英国
904,2024-06-08,Google广告,Android,中国
905,2023-07-31,应用商店推荐,Android,日本
906,2023-01-25,自然流量,Android,英国
907,2024-08-02,Google广告,Android,日本
908,2024-01-29,FB广告,iOS,加拿大
909,2023-03-08,FB广告,Android,美国
910,2023-08-21,FB广告,Android,日本
911,2023-04-19,自然流量,iOS,英国
912,2023-05-26,Google广告,Android,加拿大
913,2023-04-21,Google广告,Android,德国
914,2023-08-16,Google广告,Android,日本
915,2023-04-21,Google广告,Android,日本
916,2024-04-14,跨推广,iOS,韩国
917,2023-02-03,跨推广,Android,日本
918,2024-09-14,FB广告,iOS,日本
919,2024-01-04,跨推广,Android,德国
920,2024-08-17,Google广告,Android,日本
921,2024-07-07,Google广告,Android,日本
922,2024-02-29,跨推广,iOS,英国
923,2024-09-04,应用商店推荐,Android,美国
924,2024-06-01,FB广告,iOS,韩国
925,2024-11-22,自然流量,Android,日本
926,2023-10-09,FB广告,Android,中国
927,2023-11-16,FB广告,Android,韩国
928,2024-03-18,FB广告,Android,德国
929,2023-11-11,跨推广,iOS,日本
930,2024-01-12,FB广告,iOS,加拿大
931,2023-10-16,Google广告,Android,英国
932,2024-03-12,FB广告,Android,美国
933,2024-10-23,Google广告,iOS,美国
934,2023-10-04,跨推广,iOS,德国
935,2024-12-10,跨推广,iOS,巴西
936,2024-08-04,FB广告,Android,德国
937,2024-05-17,Google广告,Android,中国
938,2024-09-15,Google广告,Android,英国
939,2024-05-30,Google广告,iOS,德国
940,2023-12-16,Google广告,iOS,加拿大
941,2024-03-21,自然流量,Android,加拿大
942,2023-12-16,跨推广,iOS,德国
943,2024-08-29,Google广告,iOS,韩国
944,2024-10-25,自然流量,iOS,日本
945,2023-05-17,自然流量,Android,英国
946,2023-08-31,跨推广,iOS,中国
947,2024-06-26,应用商店推荐,iOS,巴西
948,2023-02-09,FB广告,Android,中国
949,2023-08-17,跨推广,Android,巴西
950,2024-07-01,应用商店推荐,Android,英国
951,2023-08-11,FB广告,Android,巴西
952,2023-01-06,FB广告,Android,中国
953,2023-11-18,FB广告,iOS,日本
954,2024-04-12,自然流量,iOS,德国
955,2023-03-16,Google广告,iOS,德国
956,2023-01-04,FB广告,Android,韩国
957,2024-10-07,Google广告,iOS,加拿大
958,2023-04-28,FB广告,iOS,巴西
959,2024-08-28,自然流量,Android,韩国
960,2024-05-18,FB广告,Android,加拿大
961,2024-07-27,跨推广,iOS,中国
962,2024-03-16,应用商店推荐,Android,英国
963,2023-07-13,FB广告,iOS,加拿大
964,2024-12-15,应用商店推荐,iOS,日本
965,2024-01-27,应用商店推荐,Android,德国
966,2023-01-26,自然流量,Android,日本
967,2024-03-10,应用商店推荐,Android,英国
968,2023-06-22,自然流量,Android,加拿大
969,2023-10-27,FB广告,iOS,巴西
970,2024-10-06,Google广告,iOS,巴西
971,2023-11-22,自然流量,iOS,德国
972,2024-02-14,应用商店推荐,iOS,日本
973,2023-04-28,应用商店推荐,Android,加拿大
974,2024-12-24,FB广告,iOS,日本
975,2023-08-13,自然流量,Android,中国
976,2024-06-15,FB广告,Android,韩国
977,2023-04-23,自然流量,Android,加拿大
978,2023-05-20,Google广告,iOS,美国
979,2024-07-12,跨推广,Android,日本
980,2023-01-01,FB广告,iOS,英国
981,2023-03-31,应用商店推荐,Android,美国
982,2024-10-15,FB广告,iOS,中国
983,2023-11-16,自然流量,iOS,日本
984,2024-07-03,FB广告,Android,中国
985,2023-05-19,Google广告,Android,美国
986,2024-05-25,自然流量,iOS,德国
987,2023-09-16,应用商店推荐,Android,日本
988,2024-11-03,应用商店推荐,Android,中国
989,2024-11-20,自然流量,Android,英国
990,2023-01-10,Google广告,iOS,美国
991,2023-09-18,FB广告,iOS,日本
992,2024-10-11,跨推广,Android,巴西
993,2023-06-21,应用商店推荐,Android,美国
994,2023-01-13,Google广告,Android,英国
995,2023-06-17,Google广告,iOS,巴西
996,2024-10-03,Google广告,iOS,德国
997,2024-08-18,FB广告,Android,日本
998,2023-11-17,Google广告,Android,中国
999,2023-11-15,Google广告,Android,中国
1000,2024-09-04,自然流量,Android,巴西
1001,2023-11-25,自然流量,Android,巴西
1002,2024-07-03,Google广告,Android,巴西
1003,2024-02-23,Google广告,iOS,中国
1004,2024-08-28,自然流量,Android,中国
1005,2023-04-05,FB广告,iOS,日本
1006,2024-08-03,自然流量,Android,德国
1007,2023-11-14,自然流量,Android,德国
1008,2023-08-24,自然流量,Android,中国
1009,2023-11-30,自然流量,iOS,巴西
1010,2024-01-11,跨推广,iOS,英国
1011,2024-04-03,应用商店推荐,Android,加拿大
1012,2023-05-17,FB广告,Android,巴西
1013,2024-08-10,FB广告,iOS,中国
1014,2024-06-30,Google广告,Android,中国
1015,2024-05-27,跨推广,iOS,中国
1016,2023-10-23,Google广告,Android,日本
1017,2023-11-16,FB广告,iOS,德国
1018,2024-07-25,FB广告,Android,韩国
1019,2023-12-15,Google广告,Android,韩国
1020,2023-08-17,应用商店推荐,iOS,德国
1021,2023-09-27,Google广告,Android,英国
1022,2023-10-18,应用商店推荐,iOS,英国
1023,2024-12-25,应用商店推荐,iOS,中国
1024,2023-06-14,自然流量,iOS,韩国
1025,2023-01-05,FB广告,iOS,日本
1026,2024-01-14,自然流量,iOS,中国
1027,2023-03-19,FB广告,iOS,德国
1028,2024-02-14,自然流量,iOS,德国
1029,2024-07-27,应用商店推荐,Android,美国
1030,2023-05-12,自然流量,iOS,日本
1031,2024-08-23,跨推广,iOS,日本
1032,2023-02-11,自然流量,iOS,美国
1033,2023-03-30,自然流量,Android,英国
1034,2024-02-06,自然流量,iOS,美国
1035,2023-10-23,跨推广,iOS,美国
1036,2023-10-22,FB广告,Android,英国
1037,2024-09-07,自然流量,Android,巴西
1038,2024-06-09,FB广告,iOS,巴西
1039,2024-11-21,Google广告,Android,英国
1040,2024-09-28,应用商店推荐,Android,加拿大
1041,2024-02-26,Google广告,Android,英国
1042,2023-01-23,跨推广,Android,加拿大
1043,2024-07-28,跨推广,iOS,巴西
1044,2023-05-23,FB广告,iOS,巴西
1045,2024-10-26,FB广告,iOS,日本
1046,2023-05-25,自然流量,iOS,美国
1047,2023-08-13,Google广告,iOS,巴西
1048,2024-05-17,FB广告,iOS,日本
1049,2024-09-07,FB广告,iOS,英国
1050,2023-04-14,FB广告,iOS,美国
1051,2023-02-08,应用商店推荐,Android,韩国
1052,2023-07-17,FB广告,Android,英国
1053,2024-10-07,应用商店推荐,Android,德国
1054,2024-08-01,跨推广,iOS,日本
1055,2024-01-26,自然流量,iOS,中国
1056,2023-06-28,Google广告,iOS,中国
1057,2024-07-07,FB广告,iOS,美国
1058,2024-03-23,应用商店推荐,iOS,加拿大
1059,2024-05-14,FB广告,iOS,巴西
1060,2023-01-15,FB广告,iOS,加拿大
1061,2024-09-14,应用商店推荐,iOS,巴西
1062,2024-10-30,FB广告,Android,美国
1063,2023-10-16,Google广告,iOS,日本
1064,2024-04-22,跨推广,iOS,韩国
1065,2023-08-19,自然流量,iOS,中国
1066,2024-02-24,FB广告,iOS,巴西
1067,2023-06-06,应用商店推荐,iOS,日本
1068,2024-07-03,Google广告,iOS,英国
1069,2024-03-16,FB广告,Android,中国
1070,2023-04-07,跨推广,Android,德国
1071,2024-02-15,跨推广,iOS,美国
1072,2023-10-16,应用商店推荐,Android,英国
1073,2023-09-11,FB广告,iOS,日本
1074,2023-07-15,FB广告,Android,美国
1075,2024-08-20,FB广告,Android,日本
1076,2024-06-05,跨推广,Android,加拿大
1077,2024-05-31,FB广告,iOS,巴西
1078,2024-09-26,FB广告,Android,美国
1079,2023-04-28,FB广告,iOS,美国
1080,2023-06-08,FB广告,iOS,日本
1081,2023-08-16,应用商店推荐,iOS,加拿大
1082,2023-08-04,跨推广,Android,德国
1083,2024-11-26,自然流量,Android,加拿大
1084,2023-01-15,应用商店推荐,iOS,中国
1085,2023-06-06,FB广告,Android,日本
1086,2024-10-09,自然流量,Android,英国
1087,2023-09-18,Google广告,iOS,德国
1088,2023-06-06,自然流量,iOS,韩国
1089,2023-02-16,应用商店推荐,iOS,英国
1090,2023-11-20,跨推广,Android,美国
1091,2024-11-15,应用商店推荐,Android,美国
1092,2023-05-10,跨推广,Android,中国
1093,2024-02-15,跨推广,iOS,中国
1094,2023-04-05,跨推广,Android,加拿大
1095,2024-09-18,Google广告,Android,英国
1096,2023-10-19,自然流量,iOS,巴西
1097,2023-10-10,应用商店推荐,Android,美国
1098,2023-03-10,应用商店推荐,iOS,加拿大
